path,condition,test_type,cell,visit,test_id,rpt_T_degC,size_MB,DOD_pct,C_ch,C_dis,T_degC,rows,duration_s,dt_median_s,dt_mean_s,V_min,V_max,V_mean,V_std,I_min,I_max,I_mean,I_std,T_min,T_max,T_mean,T_std,Ah_min,Ah_max,Ah_span,n_steps,Q_charge_Ah_total,Q_discharge_Ah_total,parse_status
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V15_5244.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,15,5244,25,7.914,80.0,2.0,2.0,25.0,88446.0,1076909.890665402,10.000000835978426,12.176040371591409,2.0282154083251953,3.800353527069092,2.971240520477295,0.532072126865387,-2.4001152515411377,2.4060163497924805,-0.00983145646750927,1.8839517831802368,24.638059616088867,28.634689331054688,26.094356536865234,1.2614531517028809,-1.1664768351238308e-07,1.054278016090393,1.0542781352996826,1208.0,184.71491744723818,184.90832230776297,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V17_5286.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,17,5286,25,7.921,80.0,2.0,2.0,25.0,88529.0,1077477.678987365,10.000000001047738,12.171038304122597,2.028024673461914,3.8001627922058105,2.9714510440826416,0.5321071743965149,-2.4001471996307373,2.4061224460601807,-0.010090944357216358,1.882577896118164,24.650230407714844,28.668289184570312,26.08928680419922,1.2686963081359863,-1.23937738294444e-07,1.0557502508163452,1.0557503700256348,1208.0,184.61318684432618,184.7904005622261,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V19_5322.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,19,5322,25,7.932,80.0,2.0,2.0,25.0,88672.0,1078210.518010823,10.000000001047738,12.159674730304419,2.0282154083251953,3.800353527069092,2.970766544342041,0.5325692296028137,-2.4001471996307373,2.4060163497924805,-0.009496254846453667,1.8800894021987915,24.641109466552734,28.65302085876465,26.104568481445312,1.272356390953064,-1.0872067690570475e-07,1.0587023496627808,1.0587024688720703,1208.0,184.52664908816044,184.71854344960923,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V21_5365.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,21,5365,25,7.935,80.0,2.0,2.0,25.0,88693.0,1078727.940174287,10.000000835978426,12.162629551417114,2.028024673461914,3.800353527069092,2.9723358154296875,0.5314576625823975,-2.400184154510498,2.4059102535247803,-0.00848458893597126,1.8787466287612915,24.650230407714844,28.711050033569336,26.126394271850586,1.2796591520309448,-1.0931313454420888e-07,1.0559824705123901,1.0559825897216797,1208.0,184.45251732724745,184.6275013877004,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V23_5391.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,23,5391,25,7.934,80.0,2.0,2.0,25.0,88674.0,1079036.107678771,10.000000835978426,12.168710968150068,2.028024673461914,3.800353527069092,2.9721944332122803,0.5315950512886047,-2.400184154510498,2.4054861068725586,-0.008065592497587204,1.8784193992614746,24.638059616088867,28.78434944152832,26.207048416137695,1.2955358028411865,-1.0988375009901574e-07,1.0569007396697998,1.0569008588790894,1208.0,184.41654416477877,184.58082121166635,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V25_5408.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,25,5408,25,7.944,80.0,2.0,2.0,25.0,88783.0,1079794.894994186,10.000000001047738,12.162317755785923,2.0282154083251953,3.8001627922058105,2.9723029136657715,0.5316941738128662,-2.400141716003418,2.406334400177002,-0.007656328845769167,1.8762917518615723,24.65328025817871,28.824060440063477,26.222532272338867,1.2998952865600586,-7.705243376676663e-08,1.0576251745224,1.0576252937316895,1208.0,184.31059876248108,184.48879996837937,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V01_4927.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,1,4927,25,7.809,80.0,2.0,2.0,25.0,86842.0,1037330.677996481,10.000000001047738,11.94517195790561,2.027819871902466,3.8003270626068115,2.9857966899871826,0.5266799330711365,-2.400144577026367,2.4068078994750977,-0.008309880271553993,1.9130021333694458,24.890499114990234,28.03297996520996,26.08184051513672,0.9716037511825562,-0.0025298360269516706,1.0604689121246338,1.0629987716674805,1208.0,187.03487027507703,187.22203468542307,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V03_4970.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,3,4970,25,7.892,80.0,2.0,2.0,25.0,88191.0,1079038.376415259,10.000000001047738,12.235382429019833,2.027819871902466,3.8003270626068115,2.972146511077881,0.5310341715812683,-2.400144577026367,2.4069137573242188,-0.00833955779671669,1.8959850072860718,24.89657974243164,28.054359436035156,26.085433959960938,0.9770432710647583,-2.2001124477810663e-07,1.0641409158706665,1.0641411542892456,1208.0,186.56748613415633,186.75770280145326,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V05_5022.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,5,5022,25,7.889,80.0,2.0,2.0,25.0,88156.0,1077921.328802152,10.000000001047738,12.22756881404517,2.027819871902466,3.8003270626068115,2.97182035446167,0.5312981009483337,-2.400250196456909,2.4062790870666504,-0.009614164009690285,1.8948757648468018,24.893550872802734,28.048250198364258,26.08852767944336,0.9759336709976196,-2.3650929392715625e-07,1.0600377321243286,1.0600379705429077,1208.0,186.1345245461289,186.31633029554257,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V07_5069.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,7,5069,25,7.897,80.0,2.0,2.0,25.0,88213.0,1077812.619646785,10.000000835978426,12.218435356264282,2.027819871902466,3.8003270626068115,2.9712865352630615,0.5314280390739441,-2.400144577026367,2.4087119102478027,-0.009197956882417202,1.8924713134765625,24.887460708618164,28.066579818725586,26.09303855895996,0.9778717756271362,-0.006380337290465832,1.0600861310958862,1.0664664506912231,1208.0,185.86646598341352,186.0718051982793,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V09_5111.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,9,5111,25,7.894,80.0,2.0,2.0,25.0,88215.0,1078128.037461366,10.000000001047738,12.221733936352122,2.027819871902466,3.8001363277435303,2.9724204540252686,0.5301283597946167,-2.400160312652588,2.4063849449157715,-0.00867097731679678,1.8918606042861938,24.908750534057617,28.057409286499023,26.09128189086914,0.9789763689041138,-2.4571315293542284e-07,1.0604900121688843,1.0604902505874634,1208.0,185.81694647801214,185.9993659523729,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V11_5155.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,11,5155,25,7.907,80.0,2.0,2.0,25.0,88347.0,1078706.4580056279,10.000000835978426,12.210020351862312,2.027819871902466,3.8003270626068115,2.9725513458251953,0.5303518176078796,-2.400250196456909,2.407654047012329,-0.008046412840485573,1.889541745185852,24.91482925415039,28.152099609375,26.11990737915039,0.9912917017936707,-2.437345187900064e-07,1.060333490371704,1.0603337287902832,1208.0,185.7453054256549,185.92374736708166,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V13_5207.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,13,5207,25,7.915,80.0,2.0,2.0,25.0,88444.0,1079230.9695202368,10.000000001047738,12.202559496175354,2.028010606765747,3.8001363277435303,2.9722697734832764,0.5304027199745178,-2.4001762866973877,2.407336950302124,-0.0074645341373980045,1.8872389793395996,24.91482925415039,28.121559143066406,26.123598098754883,0.9885677099227905,-2.420906639599707e-07,1.0590181350708008,1.0590183734893799,1208.0,185.5990207083719,185.78600985081601,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V15_5243.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,15,5243,25,7.915,80.0,2.0,2.0,25.0,88461.0,1079196.813506895,10.000000835978426,12.199828323614009,2.027819871902466,3.8001363277435303,2.9723868370056152,0.5302839875221252,-2.4001550674438477,2.4064908027648926,-0.007574554532766342,1.8859691619873047,24.917869567871094,28.121559143066406,26.120309829711914,0.9880366921424866,-2.2547835953901085e-07,1.0596104860305786,1.0596107244491577,1208.0,185.3875180421497,185.54675540195979,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V17_5285.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,17,5285,25,7.92,80.0,2.0,2.0,25.0,88518.0,1079851.897007295,10.000000001047738,12.199372967986884,2.028010606765747,3.8001363277435303,2.9733076095581055,0.5302822589874268,-2.4001498222351074,2.407336950302124,-0.007575655356049538,1.8850417137145996,24.927000045776367,28.121559143066406,26.12162971496582,0.9930055737495422,-2.386177015978319e-07,1.0635199546813965,1.0635201930999756,1208.0,185.34676383783028,185.4714628449712,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V19_5321.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,19,5321,25,7.929,80.0,2.0,2.0,25.0,88622.0,1080668.15007641,10.000000835978426,12.194267161016123,2.028010606765747,3.8001363277435303,2.9729065895080566,0.5306053161621094,-2.400165557861328,2.407231092453003,-0.007755362428724766,1.8835827112197876,24.909250259399414,28.152099609375,26.131790161132812,0.9943960905075073,-2.2408450206512498e-07,1.0638564825057983,1.0638567209243774,1208.0,185.29098827200073,185.4186086345519,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V21_5364.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,21,5364,25,7.94,80.0,2.0,2.0,25.0,88755.0,1081239.368118116,10.000000835978426,12.182429728441715,2.028010606765747,3.8001363277435303,2.9727511405944824,0.5303086638450623,-2.400144577026367,2.4067022800445557,-0.007856558077037334,1.8818968534469604,24.917869567871094,28.194860458374023,26.148456573486328,1.0011487007141113,-2.1811793260440027e-07,1.0668472051620483,1.0668474435806274,1208.0,185.24288028947905,185.3647722323892,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V23_5390.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,23,5390,25,7.94,80.0,2.0,2.0,25.0,88736.0,1081653.5878058448,10.000000835978426,12.189706291833492,2.028010606765747,3.8001363277435303,2.973053455352783,0.5302327275276184,-2.400144577026367,2.40701961517334,-0.007702309638261795,1.8821746110916138,24.9239501953125,28.78434944152832,26.376270294189453,1.1670001745224,-2.1427297269838164e-07,1.0615878105163574,1.0615880489349365,1208.0,185.27867298779168,185.40653440146417,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V25_5407.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,25,5407,25,7.962,80.0,2.0,2.0,25.0,88997.0,1082322.5404140041,10.000000001047738,12.161474003483349,2.0282013416290283,3.8001363277435303,2.9717957973480225,0.5308506488800049,-2.400250196456909,2.4079713821411133,-0.007978501729667187,1.8788750171661377,24.91179084777832,28.7293701171875,26.39293098449707,1.1761325597763062,-1.44427659165558e-07,1.0603944063186646,1.060394525527954,1208.0,185.1816334429978,185.3166932994803,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V01_4926.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,1,4926,25,7.777,80.0,2.0,2.0,25.0,86577.0,1035039.3272631329,10.000000001047738,11.955268518563262,2.0278096199035645,3.8004746437072754,2.9839465618133545,0.527580738067627,-2.4001266956329346,2.405884265899658,-0.009026561863720417,1.9133249521255493,24.90266990661621,29.037860870361328,26.449663162231445,1.2852891683578491,-0.005308596882969141,1.0536751747131348,1.0589838027954102,1208.0,186.45929093540354,186.63640189010798,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V03_4969.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,3,4969,25,7.859,80.0,2.0,2.0,25.0,87913.0,1076805.988612063,10.000000001047738,12.248680369142589,2.0278096199035645,3.8004746437072754,2.97104549407959,0.5317482352256775,-2.4001107215881348,2.4063069820404053,-0.00881768949329853,1.896113634109497,24.91584014892578,29.062299728393555,26.4504337310791,1.2907072305679321,-1.8191762762853614e-07,1.0585891008377075,1.0585893392562866,1208.0,185.9707418332234,186.1500013506624,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V05_5021.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,5,5021,25,7.844,80.0,2.0,2.0,25.0,87763.0,1075801.640556442,10.000000001047738,12.258171424493996,2.0278096199035645,3.8004746437072754,2.9713191986083984,0.5313637852668762,-2.400179386138916,2.405884265899658,-0.007661624811589718,1.8945587873458862,24.91179084777832,29.111169815063477,26.457792282104492,1.2911275625228882,-2.0761815733294497e-07,1.054229497909546,1.054229736328125,1208.0,185.50570994640313,185.6868060607098,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V07_5068.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,7,5068,25,7.85,80.0,2.0,2.0,25.0,87809.0,1075624.6397795242,10.000000835978426,12.24973396250369,2.0278096199035645,3.8004746437072754,2.971082925796509,0.5314841270446777,-2.401024580001831,2.4088425636291504,-0.008026679046452045,1.8929232358932495,24.916349411010742,29.098949432373047,26.471805572509766,1.2974698543548584,-2.06758713261479e-07,1.055220127105713,1.055220365524292,1208.0,185.26829211761304,185.45700659513216,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V09_5110.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,9,5110,25,7.858,80.0,2.0,2.0,25.0,87909.0,1075890.8935702369,10.000000001047738,12.238828019864368,2.0278096199035645,3.8004746437072754,2.97133469581604,0.5305978655815125,-2.4001107215881348,2.4052505493164062,-0.00796321127563715,1.8918375968933105,24.93004035949707,29.108110427856445,26.473234176635742,1.3022706508636475,-2.0554944057948887e-07,1.056210994720459,1.056211233139038,1208.0,185.27140614017202,185.4382986150129,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V11_5154.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,11,5154,25,7.869,80.0,2.0,2.0,25.0,88043.0,1076325.174327542,10.000000001047738,12.22513316743761,2.0278096199035645,3.8004746437072754,2.970339298248291,0.5309266448020935,-2.4001266956329346,2.4054617881774902,-0.008174372836947441,1.8900648355484009,24.939159393310547,29.1539306640625,26.495990753173828,1.3151735067367554,-2.1355570822834125e-07,1.0561190843582153,1.0561193227767944,1208.0,185.1994505927515,185.36608077615793,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V13_5206.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,13,5206,25,7.88,80.0,2.0,2.0,25.0,88160.0,1076627.618130661,10.000000001047738,12.21233927484047,2.0280003547668457,3.8004746437072754,2.969597816467285,0.5310664772987366,-2.4001266956329346,2.405673027038574,-0.008594791404902935,1.8882629871368408,24.93004035949707,29.1600399017334,26.495880126953125,1.3176898956298828,-0.0005776534671895206,1.0547080039978027,1.0552856922149658,1208.0,185.06197043365427,185.25148255349143,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V15_5242.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,15,5242,25,7.879,80.0,2.0,2.0,25.0,88146.0,1076464.8883380028,10.000000835978426,12.21243279071987,2.0278096199035645,3.8004746437072754,2.97011137008667,0.530661404132843,-2.400179386138916,2.4067294597625732,-0.009308588691055775,1.8877454996109009,24.94828987121582,29.14171028137207,26.497304916381836,1.3211668729782104,-1.957722020051733e-07,1.0513838529586792,1.0513840913772583,1208.0,184.85852024247927,185.0426544368906,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V17_5284.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,17,5284,25,7.88,80.0,2.0,2.0,25.0,88156.0,1076903.276520845,10.000000001047738,12.216020379114571,2.0280003547668457,3.800283908843994,2.970546245574951,0.5304723978042603,-2.400179386138916,2.405673027038574,-0.009395278990268707,1.8874731063842773,24.942209243774414,29.187519073486328,26.50810432434082,1.3283590078353882,-1.948896510839404e-07,1.0534366369247437,1.0534368753433228,1208.0,184.82495810748551,184.9989348392795,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V19_5320.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,19,5320,25,7.894,80.0,2.0,2.0,25.0,88316.0,1077594.2243795132,10.000000001164153,12.201712329496834,2.0280003547668457,3.800283908843994,2.969909429550171,0.5309675335884094,-2.400153160095215,2.4060957431793213,-0.009519941173493862,1.885481834411621,24.917869567871094,29.178369522094727,26.517284393310547,1.3322303295135498,-1.9478738977340981e-07,1.0561691522598267,1.0561693906784058,1208.0,184.78382297575533,184.9582964911786,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V21_5363.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,21,5363,25,7.903,80.0,2.0,2.0,25.0,88422.0,1078117.26992168,10.000000835978426,12.193000191376257,2.0280003547668457,3.800283908843994,2.9697163105010986,0.5302772521972656,-2.400179386138916,2.4062013626098633,-0.009633585810661316,1.8842018842697144,24.939159393310547,29.230289459228516,26.540922164916992,1.3409878015518188,-1.9384708593861433e-07,1.053107500076294,1.053107738494873,1208.0,184.75319700756194,184.9261638222513,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V23_5389.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,23,5389,25,7.905,80.0,2.0,2.0,25.0,88434.0,1078519.16840054,10.000000835978426,12.195890316969232,2.0278096199035645,3.8004746437072754,2.9701013565063477,0.530373752117157,-2.400179386138916,2.4063069820404053,-0.009867764078080654,1.8837648630142212,24.91482925415039,29.257780075073242,26.57037925720215,1.3346394300460815,-1.6465325813896925e-07,1.0542023181915283,1.0542024374008179,1208.0,184.68107029434458,184.8420058942061,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V25_5406.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,25,5406,25,7.933,80.0,2.0,2.0,25.0,88752.0,1079195.021058985,10.000000001047738,12.15980688734758,2.0280003547668457,3.800283908843994,2.9685792922973633,0.5311051607131958,-2.400179386138916,2.4084198474884033,-0.010156389325857162,1.8799680471420288,24.899620056152344,29.211959838867188,26.575204849243164,1.3314120769500732,-1.305371739590555e-07,1.0542047023773193,1.0542048215866089,1208.0,184.59468713650216,184.7538639691557,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V00_4916.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,0,4916,25,15.441,80.0,2.0,2.0,40.0,179932.0,299776.022814045,1.000001674023224,1.666061005685763,1.4998934268951416,3.800175189971924,2.9117214679718018,0.579883337020874,-2.400222063064575,2.4057819843292236,-0.030695751309394836,0.4486738443374634,22.767629623413086,26.94866943359375,25.561723709106445,0.19203916192054749,-0.6551058888435364,0.5934168100357056,1.2485227584838867,126.0,3.691865215925368,4.165798340373567,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V02_4995.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,2,4995,25,15.404,80.0,2.0,2.0,40.0,179304.0,298222.581732225,1.0000025129993446,1.6632325266851364,1.4990297555923462,3.8003008365631104,2.90881609916687,0.5799962878227234,-2.400135040283203,2.405451774597168,-0.030927950516343117,0.44905123114585876,25.171030044555664,31.908029556274414,25.544044494628906,0.25974300503730774,-0.6751362681388855,0.5631453394889832,1.2382816076278687,126.0,3.6517843877853755,4.143826435964991,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V04_5054.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,4,5054,25,15.399,80.0,2.0,2.0,40.0,179299.0,298223.36243170203,1.000001678999979,1.6632832626783458,1.4998934268951416,3.800365924835205,2.9064443111419678,0.5791666507720947,-2.4001662731170654,2.4059932231903076,-0.030962541699409485,0.44902732968330383,25.26572036743164,31.056419372558594,25.561607360839844,0.19578182697296143,-0.6822730302810669,0.5564967393875122,1.238769769668579,126.0,3.6478136635996816,4.143982846191823,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V06_5097.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,6,5097,25,15.383,80.0,2.0,2.0,40.0,179182.0,297944.09202321,1.000001674023224,1.6628107445723042,1.4998934268951416,3.800365924835205,2.9045357704162598,0.5787585973739624,-2.4001598358154297,2.4060988426208496,-0.03092825785279274,0.44903871417045593,25.287099838256836,31.228830337524414,25.58393096923828,0.1996089071035385,-0.6850660443305969,0.5519269108772278,1.2369929552078247,126.0,3.6384133354759998,4.13581855210779,ok
